RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [98%@2035,off,off,1%@2035,0%@2035,1%@2035] EMC_FREQ 0% GR3D_FREQ 4% PLL@36C MCPU@36C PMIC@100C Tboard@31C GPU@34C BCPU@36C thermal@35.5C Tdiode@32.75C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/620 VDD_4V0_WIFI 0/0 VDD_IN 4100/3660 VDD_SYS_CPU 1149/983 VDD_SYS_DDR 1123/932
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [62%@2035,off,off,15%@2035,11%@2035,11%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@36.5C MCPU@36.5C PMIC@100C Tboard@32C GPU@34C BCPU@36.5C thermal@35.5C Tdiode@32.75C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/621 VDD_4V0_WIFI 0/0 VDD_IN 4100/3668 VDD_SYS_CPU 1149/986 VDD_SYS_DDR 1123/935
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [49%@2035,off,off,45%@2035,5%@2035,0%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@36C MCPU@36C PMIC@100C Tboard@32C GPU@34C BCPU@36C thermal@35.5C Tdiode@32.75C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/622 VDD_4V0_WIFI 0/0 VDD_IN 4100/3675 VDD_SYS_CPU 1149/989 VDD_SYS_DDR 1123/938
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [17%@2035,off,off,81%@2035,0%@2035,2%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@36.5C MCPU@36.5C PMIC@100C Tboard@32C GPU@34.5C BCPU@36.5C thermal@35.5C Tdiode@32.75C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/623 VDD_4V0_WIFI 57/0 VDD_IN 4176/3684 VDD_SYS_CPU 1149/991 VDD_SYS_DDR 1104/941
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [2%@2035,off,off,99%@2035,0%@2035,0%@2035] EMC_FREQ 0% GR3D_FREQ 8% PLL@36C MCPU@36C PMIC@100C Tboard@32C GPU@34.5C BCPU@36C thermal@35.5C Tdiode@32.75C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/624 VDD_4V0_WIFI 342/6 VDD_IN 4445/3697 VDD_SYS_CPU 1149/994 VDD_SYS_DDR 1104/944
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [12%@2035,off,off,76%@2035,29%@2035,20%@2035] EMC_FREQ 0% GR3D_FREQ 4% PLL@37C MCPU@37C PMIC@100C Tboard@32C GPU@34C BCPU@37C thermal@35.4C Tdiode@32.75C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/626 VDD_4V0_WIFI 152/9 VDD_IN 4483/3710 VDD_SYS_CPU 1302/999 VDD_SYS_DDR 1161/947
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [1%@2035,off,off,0%@2035,98%@2035,0%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37C MCPU@37C PMIC@100C Tboard@32C GPU@34C BCPU@37C thermal@35.8C Tdiode@32.75C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/627 VDD_4V0_WIFI 19/9 VDD_IN 4138/3716 VDD_SYS_CPU 1149/1001 VDD_SYS_DDR 1123/950
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [1%@2035,off,off,0%@2035,0%@2035,99%@2035] EMC_FREQ 0% GR3D_FREQ 4% PLL@36.5C MCPU@36.5C PMIC@100C Tboard@32C GPU@34C BCPU@36.5C thermal@35.5C Tdiode@32.75C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/628 VDD_4V0_WIFI 0/9 VDD_IN 4138/3723 VDD_SYS_CPU 1149/1004 VDD_SYS_DDR 1123/953
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,0%@2035,0%@2035,100%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@36.5C MCPU@36.5C PMIC@100C Tboard@32C GPU@34.5C BCPU@36.5C thermal@35.5C Tdiode@33C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/628 VDD_4V0_WIFI 0/8 VDD_IN 4138/3730 VDD_SYS_CPU 1149/1006 VDD_SYS_DDR 1123/955
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [18%@2035,off,off,0%@2035,0%@2035,81%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@36.5C MCPU@36.5C PMIC@100C Tboard@32C GPU@34C BCPU@36.5C thermal@35.5C Tdiode@32.75C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/629 VDD_4V0_WIFI 0/8 VDD_IN 4138/3736 VDD_SYS_CPU 1149/1008 VDD_SYS_DDR 1142/958
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [99%@2035,off,off,0%@2035,0%@2035,0%@2035] EMC_FREQ 0% GR3D_FREQ 2% PLL@36.5C MCPU@36.5C PMIC@100C Tboard@32C GPU@34.5C BCPU@36.5C thermal@35.7C Tdiode@33C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/630 VDD_4V0_WIFI 0/8 VDD_IN 4138/3742 VDD_SYS_CPU 1149/1010 VDD_SYS_DDR 1142/961
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [99%@2035,off,off,0%@2035,0%@2035,0%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@36.5C MCPU@36.5C PMIC@100C Tboard@32C GPU@34.5C BCPU@36.5C thermal@35.7C Tdiode@33C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/631 VDD_4V0_WIFI 0/8 VDD_IN 4176/3748 VDD_SYS_CPU 1149/1012 VDD_SYS_DDR 1142/964
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [100%@2035,off,off,0%@2035,0%@2035,0%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@36.5C MCPU@36.5C PMIC@100C Tboard@32C GPU@34.5C BCPU@36.5C thermal@35.7C Tdiode@33C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/632 VDD_4V0_WIFI 0/8 VDD_IN 4138/3754 VDD_SYS_CPU 1149/1014 VDD_SYS_DDR 1142/966
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [99%@2035,off,off,0%@2035,0%@2035,0%@2035] EMC_FREQ 0% GR3D_FREQ 4% PLL@36.5C MCPU@36.5C PMIC@100C Tboard@32C GPU@34.5C BCPU@36.5C thermal@35.7C Tdiode@33C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/633 VDD_4V0_WIFI 0/8 VDD_IN 4138/3760 VDD_SYS_CPU 1149/1016 VDD_SYS_DDR 1142/969
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [99%@2035,off,off,0%@2035,0%@2035,0%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@36.5C MCPU@36.5C PMIC@100C Tboard@32C GPU@34.5C BCPU@36.5C thermal@35.7C Tdiode@33C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/634 VDD_4V0_WIFI 0/8 VDD_IN 4138/3765 VDD_SYS_CPU 1149/1018 VDD_SYS_DDR 1123/971
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [100%@2035,off,off,0%@2035,0%@2035,0%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@36.5C MCPU@36.5C PMIC@100C Tboard@32C GPU@34.5C BCPU@36.5C thermal@35.7C Tdiode@33C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/634 VDD_4V0_WIFI 0/8 VDD_IN 4138/3770 VDD_SYS_CPU 1149/1020 VDD_SYS_DDR 1142/974
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [99%@2035,off,off,1%@2035,1%@2035,0%@2035] EMC_FREQ 0% GR3D_FREQ 4% PLL@36.5C MCPU@36.5C PMIC@100C Tboard@32C GPU@34C BCPU@36.5C thermal@35.7C Tdiode@33C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/635 VDD_4V0_WIFI 0/7 VDD_IN 4138/3775 VDD_SYS_CPU 1149/1022 VDD_SYS_DDR 1142/976
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [99%@2035,off,off,0%@2035,0%@2035,0%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@36.5C MCPU@36.5C PMIC@100C Tboard@32C GPU@34.5C BCPU@36.5C thermal@35.7C Tdiode@33C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/636 VDD_4V0_WIFI 0/7 VDD_IN 4138/3780 VDD_SYS_CPU 1149/1024 VDD_SYS_DDR 1142/978
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [99%@2035,off,off,0%@2035,0%@2035,0%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@36.5C MCPU@36.5C PMIC@100C Tboard@32C GPU@34.5C BCPU@36.5C thermal@35.7C Tdiode@33C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/637 VDD_4V0_WIFI 0/7 VDD_IN 4138/3785 VDD_SYS_CPU 1149/1025 VDD_SYS_DDR 1142/980
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [100%@2035,off,off,0%@2035,0%@2035,0%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@36.5C MCPU@36.5C PMIC@100C Tboard@32C GPU@34.5C BCPU@36.5C thermal@35.8C Tdiode@33.25C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/637 VDD_4V0_WIFI 0/7 VDD_IN 4176/3790 VDD_SYS_CPU 1149/1027 VDD_SYS_DDR 1142/982
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [28%@2035,off,off,50%@2035,22%@2035,0%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@36.5C MCPU@36.5C PMIC@100C Tboard@32C GPU@34.5C BCPU@36.5C thermal@35.7C Tdiode@33.25C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/638 VDD_4V0_WIFI 0/7 VDD_IN 4138/3795 VDD_SYS_CPU 1149/1029 VDD_SYS_DDR 1142/985
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,99%@2035,0%@2035,3%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@36.5C MCPU@36.5C PMIC@100C Tboard@32C GPU@34.5C BCPU@36.5C thermal@35.7C Tdiode@33C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/639 VDD_4V0_WIFI 0/7 VDD_IN 4176/3800 VDD_SYS_CPU 1149/1030 VDD_SYS_DDR 1142/987
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [1%@2035,off,off,99%@2035,0%@2035,0%@2035] EMC_FREQ 0% GR3D_FREQ 4% PLL@36.5C MCPU@36.5C PMIC@100C Tboard@32C GPU@34.5C BCPU@36.5C thermal@35.7C Tdiode@33.25C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/639 VDD_4V0_WIFI 0/7 VDD_IN 4138/3804 VDD_SYS_CPU 1149/1032 VDD_SYS_DDR 1142/989
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,9%@2035,90%@2035,0%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37.5C MCPU@37.5C PMIC@100C Tboard@32C GPU@34.5C BCPU@37.5C thermal@36C Tdiode@33.25C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/640 VDD_4V0_WIFI 0/7 VDD_IN 4138/3808 VDD_SYS_CPU 1149/1033 VDD_SYS_DDR 1142/991
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [1%@2035,off,off,0%@2035,100%@2035,0%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37.5C MCPU@37.5C PMIC@100C Tboard@32C GPU@34.5C BCPU@37.5C thermal@36.3C Tdiode@33.25C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/640 VDD_4V0_WIFI 0/7 VDD_IN 4100/3812 VDD_SYS_CPU 1149/1035 VDD_SYS_DDR 1085/992
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,1%@2035,99%@2035,0%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37.5C MCPU@37.5C PMIC@100C Tboard@32C GPU@34.5C BCPU@37.5C thermal@36.3C Tdiode@33.25C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/641 VDD_4V0_WIFI 0/7 VDD_IN 4100/3816 VDD_SYS_CPU 1149/1036 VDD_SYS_DDR 1085/993
RAM 4965/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,0%@2035,100%@2035,0%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37.5C MCPU@37.5C PMIC@100C Tboard@32C GPU@34.5C BCPU@37.5C thermal@36.3C Tdiode@33C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/642 VDD_4V0_WIFI 0/6 VDD_IN 4100/3819 VDD_SYS_CPU 1149/1037 VDD_SYS_DDR 1085/994
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [1%@2035,off,off,0%@2035,99%@2035,1%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@38C MCPU@38C PMIC@100C Tboard@32C GPU@34.5C BCPU@38C thermal@36.3C Tdiode@33.25C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/642 VDD_4V0_WIFI 0/6 VDD_IN 4100/3823 VDD_SYS_CPU 1149/1039 VDD_SYS_DDR 1085/995
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,0%@2035,99%@2035,0%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37.5C MCPU@37.5C PMIC@100C Tboard@32C GPU@34.5C BCPU@37.5C thermal@36.3C Tdiode@33.25C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/643 VDD_4V0_WIFI 0/6 VDD_IN 4100/3826 VDD_SYS_CPU 1149/1040 VDD_SYS_DDR 1085/996
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,0%@2035,0%@2035,100%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37C MCPU@37C PMIC@100C Tboard@32C GPU@34.5C BCPU@37C thermal@36C Tdiode@33.25C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/643 VDD_4V0_WIFI 0/6 VDD_IN 4100/3829 VDD_SYS_CPU 1149/1041 VDD_SYS_DDR 1085/997
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,1%@2035,0%@2035,99%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37C MCPU@37C PMIC@100C Tboard@32C GPU@34.5C BCPU@37C thermal@36C Tdiode@33.25C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/644 VDD_4V0_WIFI 0/6 VDD_IN 4100/3832 VDD_SYS_CPU 1149/1043 VDD_SYS_DDR 1066/998
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,0%@2035,0%@2035,100%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37C MCPU@37C PMIC@100C Tboard@32C GPU@34.5C BCPU@37C thermal@36C Tdiode@33.25C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/644 VDD_4V0_WIFI 0/6 VDD_IN 4138/3836 VDD_SYS_CPU 1149/1044 VDD_SYS_DDR 1085/999
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [1%@2035,off,off,0%@2035,0%@2035,99%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37C MCPU@37C PMIC@100C Tboard@32C GPU@34.5C BCPU@37C thermal@36C Tdiode@33.5C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/645 VDD_4V0_WIFI 0/6 VDD_IN 4100/3839 VDD_SYS_CPU 1149/1045 VDD_SYS_DDR 1066/1000
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,0%@2035,0%@2035,99%@2035] EMC_FREQ 0% GR3D_FREQ 4% PLL@37C MCPU@37C PMIC@100C Tboard@32C GPU@34.5C BCPU@37C thermal@36C Tdiode@33.5C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/645 VDD_4V0_WIFI 0/6 VDD_IN 4100/3842 VDD_SYS_CPU 1149/1046 VDD_SYS_DDR 1085/1001
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,0%@2035,0%@2035,100%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37C MCPU@37C PMIC@100C Tboard@32C GPU@34.5C BCPU@37C thermal@36C Tdiode@33.25C VDD_SYS_GPU 153/153 VDD_SYS_SOC 612/645 VDD_4V0_WIFI 0/6 VDD_IN 4061/3844 VDD_SYS_CPU 1226/1048 VDD_SYS_DDR 1047/1001
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,0%@2035,0%@2035,99%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37C MCPU@37C PMIC@100C Tboard@32C GPU@35C BCPU@37C thermal@36.2C Tdiode@33.5C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/645 VDD_4V0_WIFI 0/6 VDD_IN 4100/3847 VDD_SYS_CPU 1226/1050 VDD_SYS_DDR 1047/1002
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,0%@2035,0%@2035,100%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37C MCPU@37C PMIC@100C Tboard@32C GPU@34.5C BCPU@37C thermal@36.2C Tdiode@33.5C VDD_SYS_GPU 153/153 VDD_SYS_SOC 612/645 VDD_4V0_WIFI 0/6 VDD_IN 4100/3850 VDD_SYS_CPU 1226/1052 VDD_SYS_DDR 1028/1002
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [1%@2035,off,off,0%@2035,0%@2035,99%@2035] EMC_FREQ 0% GR3D_FREQ 4% PLL@37C MCPU@37C PMIC@100C Tboard@32C GPU@35C BCPU@37C thermal@36.2C Tdiode@33.25C VDD_SYS_GPU 153/153 VDD_SYS_SOC 612/645 VDD_4V0_WIFI 0/6 VDD_IN 4100/3852 VDD_SYS_CPU 1226/1054 VDD_SYS_DDR 1028/1002
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,0%@2035,0%@2035,100%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37C MCPU@37C PMIC@100C Tboard@32C GPU@35C BCPU@37C thermal@36C Tdiode@33.5C VDD_SYS_GPU 153/153 VDD_SYS_SOC 612/644 VDD_4V0_WIFI 0/6 VDD_IN 4100/3855 VDD_SYS_CPU 1226/1056 VDD_SYS_DDR 1028/1002
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,0%@2035,0%@2035,100%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37C MCPU@37C PMIC@100C Tboard@32C GPU@34.5C BCPU@37C thermal@36.2C Tdiode@33.5C VDD_SYS_GPU 153/153 VDD_SYS_SOC 612/644 VDD_4V0_WIFI 0/6 VDD_IN 4061/3857 VDD_SYS_CPU 1226/1057 VDD_SYS_DDR 1009/1003
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,0%@2035,0%@2035,99%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37C MCPU@37C PMIC@100C Tboard@32C GPU@34.5C BCPU@37C thermal@36.2C Tdiode@33.5C VDD_SYS_GPU 153/153 VDD_SYS_SOC 612/644 VDD_4V0_WIFI 0/5 VDD_IN 4100/3860 VDD_SYS_CPU 1226/1059 VDD_SYS_DDR 1047/1003
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [1%@2035,off,off,0%@2035,0%@2035,100%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37C MCPU@37C PMIC@100C Tboard@32C GPU@35C BCPU@37C thermal@36.2C Tdiode@33.5C VDD_SYS_GPU 153/153 VDD_SYS_SOC 612/643 VDD_4V0_WIFI 0/5 VDD_IN 4061/3862 VDD_SYS_CPU 1226/1061 VDD_SYS_DDR 1009/1003
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,0%@2035,0%@2035,100%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37C MCPU@37C PMIC@100C Tboard@32C GPU@35C BCPU@37C thermal@36.5C Tdiode@33.5C VDD_SYS_GPU 153/153 VDD_SYS_SOC 612/643 VDD_4V0_WIFI 0/5 VDD_IN 4023/3863 VDD_SYS_CPU 1302/1063 VDD_SYS_DDR 952/1003
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,0%@2035,0%@2035,99%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37C MCPU@37C PMIC@100C Tboard@32C GPU@35C BCPU@37C thermal@36.5C Tdiode@33.5C VDD_SYS_GPU 153/153 VDD_SYS_SOC 612/643 VDD_4V0_WIFI 0/5 VDD_IN 4023/3865 VDD_SYS_CPU 1226/1065 VDD_SYS_DDR 971/1002
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,0%@2035,0%@2035,100%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37C MCPU@37C PMIC@100C Tboard@32C GPU@34.5C BCPU@37C thermal@36.2C Tdiode@33.75C VDD_SYS_GPU 153/153 VDD_SYS_SOC 612/642 VDD_4V0_WIFI 0/5 VDD_IN 4023/3866 VDD_SYS_CPU 1302/1067 VDD_SYS_DDR 952/1002
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,0%@2035,0%@2035,100%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37.5C MCPU@37.5C PMIC@100C Tboard@32C GPU@35C BCPU@37.5C thermal@36.2C Tdiode@33.75C VDD_SYS_GPU 153/153 VDD_SYS_SOC 612/642 VDD_4V0_WIFI 0/5 VDD_IN 4023/3868 VDD_SYS_CPU 1302/1070 VDD_SYS_DDR 971/1001
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,0%@2035,0%@2035,99%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37.5C MCPU@37.5C PMIC@100C Tboard@32C GPU@35C BCPU@37.5C thermal@36.5C Tdiode@33.75C VDD_SYS_GPU 153/153 VDD_SYS_SOC 612/642 VDD_4V0_WIFI 0/5 VDD_IN 4023/3870 VDD_SYS_CPU 1226/1071 VDD_SYS_DDR 952/1001
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,0%@2035,0%@2035,100%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37.5C MCPU@37.5C PMIC@100C Tboard@32C GPU@35C BCPU@37.5C thermal@36.2C Tdiode@33.75C VDD_SYS_GPU 153/153 VDD_SYS_SOC 612/641 VDD_4V0_WIFI 0/5 VDD_IN 4023/3871 VDD_SYS_CPU 1302/1073 VDD_SYS_DDR 952/1000
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,0%@2035,0%@2035,100%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37C MCPU@37C PMIC@100C Tboard@32C GPU@34.5C BCPU@37C thermal@36.2C Tdiode@33.5C VDD_SYS_GPU 153/153 VDD_SYS_SOC 612/641 VDD_4V0_WIFI 0/5 VDD_IN 3985/3872 VDD_SYS_CPU 1302/1076 VDD_SYS_DDR 932/1000
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@345,off,off,0%@345,0%@345,100%@345] EMC_FREQ 0% GR3D_FREQ 0% PLL@37C MCPU@37C PMIC@100C Tboard@32C GPU@35C BCPU@37C thermal@36.5C Tdiode@33.75C VDD_SYS_GPU 153/153 VDD_SYS_SOC 612/641 VDD_4V0_WIFI 0/5 VDD_IN 3985/3873 VDD_SYS_CPU 1302/1078 VDD_SYS_DDR 932/999
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,0%@2035,0%@2035,100%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37.5C MCPU@37.5C PMIC@100C Tboard@32C GPU@35C BCPU@37.5C thermal@36.5C Tdiode@33.75C VDD_SYS_GPU 153/153 VDD_SYS_SOC 612/641 VDD_4V0_WIFI 0/5 VDD_IN 4023/3875 VDD_SYS_CPU 1302/1080 VDD_SYS_DDR 913/998
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,0%@2035,0%@2035,100%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37C MCPU@37C PMIC@100C Tboard@32C GPU@35C BCPU@37C thermal@36.5C Tdiode@33.5C VDD_SYS_GPU 153/153 VDD_SYS_SOC 612/640 VDD_4V0_WIFI 0/5 VDD_IN 3985/3876 VDD_SYS_CPU 1302/1082 VDD_SYS_DDR 913/997
RAM 4966/7860MB (lfb 114x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,0%@2035,0%@2035,100%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37.5C MCPU@37.5C PMIC@100C Tboard@32C GPU@35C BCPU@37.5C thermal@36.2C Tdiode@33.75C VDD_SYS_GPU 153/153 VDD_SYS_SOC 612/640 VDD_4V0_WIFI 0/5 VDD_IN 3985/3877 VDD_SYS_CPU 1302/1084 VDD_SYS_DDR 913/997
RAM 5055/7860MB (lfb 92x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@345,off,off,0%@2035,1%@2035,99%@2035] EMC_FREQ 0% GR3D_FREQ 0% PLL@37C MCPU@37C PMIC@100C Tboard@32C GPU@35C BCPU@37C thermal@36.5C Tdiode@33.75C VDD_SYS_GPU 153/153 VDD_SYS_SOC 612/640 VDD_4V0_WIFI 0/5 VDD_IN 3985/3878 VDD_SYS_CPU 1149/1085 VDD_SYS_DDR 1047/997
RAM 5055/7860MB (lfb 92x4MB) SWAP 220/3930MB (cached 11MB) CPU [0%@2035,off,off,0%@2035,0%@2035,98%@2035] EMC_FREQ 0% GR3D_FREQ 4% PLL@37.5C MCPU@37.5C PMIC@100C Tboard@32C GPU@35C BCPU@37.5C thermal@36.2C Tdiode@33.75C VDD_SYS_GPU 153/153 VDD_SYS_SOC 689/640 VDD_4V0_WIFI 0/5 VDD_IN 4061/3879 VDD_SYS_CPU 1072/1084 VDD_SYS_DDR 1085/998
